title_supplier,artist,title_norm,author_norm,title_ref,author,author_norm_supplier,author_norm_ref,provider,file
Vamos Fugir,Gilberto Gil,vamos fugir,,VAMOS FUGIR,T-305.415.581-2,gilberto gil,t-305.415.581-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Heartbeats,Jose Gonzalez,heartbeats,,HEARTBEATS,T-040.106.209-6,jose gonzalez,t-040.106.209-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Elevate,Winery Dogs,elevate,,ELEVATE,T-333.723.618-3,winery dogs,t-333.723.618-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Felicidade,Marcelo Jeneci,felicidade,,FELICIDADE,,marcelo jeneci,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Midnight,Dhruv Visvanath,midnight,,MIDNIGHT,T-300.963.818-6,dhruv visvanath,t-300.963.818-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Downtown,"Cactus Blossoms, The",downtown,,DOWNTOWN,,"cactus blossoms, the",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Instrumental,Groupe Mazagan,instrumental,,INSTRUMENTAL,T-039.312.261-6,groupe mazagan,t-039.312.261-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Instrumental,Groupe Mazagan,instrumental,,INSTRUMENTAL,,groupe mazagan,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Deserto,Carvel,deserto,,DESERTO,T-039.611.378-2,carvel,t-039.611.378-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Enigma,"Carol Biazin,Chameleo",enigma,,ENIGMA,T-313.268.061-2,"carol biazin,chameleo",t-313.268.061-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Enigma,"Carol Biazin,Chameleo",enigma,,ENIGMA,T-328.439.218-9,"carol biazin,chameleo",t-328.439.218-9,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Lua Nova,"Flavia K,Flora Piquerobí",lua nova,,LUA NOVA,T-302.129.848-2,"flavia k,flora piquerobi",t-302.129.848-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sinais,Lala Dias,sinais,,SINAIS,T-039.662.232-4,lala dias,t-039.662.232-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Nó,Pedro Mann,no,,NÓ,,pedro mann,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sempre Sonhei,Samantha Mainine,sempre sonhei,,SEMPRE SONHEI,T-301.989.530-4,samantha mainine,t-301.989.530-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Tão A Sério,Tati Falcão,tao a serio,,TAO A SERIO,T-039.768.313-4,tati falcao,t-039.768.313-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Tão Só,Mariana Gambôa,tao so,,TÃO SÓ,T-318.297.783-5,mariana gamboa,t-318.297.783-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Manifesto,Péricles Cavalcanti,manifesto,,MANIFESTO,T-040.226.898-7,pericles cavalcanti,t-040.226.898-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Me Perdoa,"Ferrugem,Iza",me perdoa,,ME PERDOA,,"ferrugem,iza",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Pássaros,"Lourena,Projota",passaros,,PÁSSAROS,,"lourena,projota",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Carnaval,Atitude 67,carnaval,,CARNAVAL,T-039.269.033-3,atitude 67,t-039.269.033-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Carnaval,Atitude 67,carnaval,,CARNAVAL,T-040.344.097-0,atitude 67,t-040.344.097-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Carnaval,Atitude 67,carnaval,,CARNAVAL,,atitude 67,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Aquelas Coisas,Choice,aquelas coisas,,AQUELAS COISAS,T-317.817.145-0,choice,t-317.817.145-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Ela,Clarissa,ela,,ELA,T-322.696.235-8,clarissa,t-322.696.235-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Ela,De Maria,ela,,ELA,T-322.696.235-8,de maria,t-322.696.235-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Ancestral,Alteris,ancestral,,ANCESTRAL,T-040.340.380-4,alteris,t-040.340.380-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Meu Bem,"Sunflower Jam,Thiago Muller",meu bem,,MEU BEM,,"sunflower jam,thiago muller",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Se Foi,Yoùn,se foi,,SE FOI,T-039.497.697-6,youn,t-039.497.697-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
De Novo,Barro Part. Luísa Nascim (Prod. Maley No Beat E Tombc),de novo,,DE NOVO,T-319.876.158-5,barro part. luisa nascim (prod. maley no beat e tombc),t-319.876.158-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Garoa,Jota.Pê,garoa,,GAROA,T-040.279.889-3,jota.pe,t-040.279.889-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Brisa,Bruna Prado,brisa,,BRISA,T-315.799.145-8,bruna prado,t-315.799.145-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Brisa,Bruna Prado,brisa,,BRISA,T-316.180.981-6,bruna prado,t-316.180.981-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Brisa,Bruna Prado,brisa,,BRISA,T-326.766.166-1,bruna prado,t-326.766.166-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Delírio,"Clarissa,Outroeu",delirio,,DELIRIO,T-301.566.979-7,"clarissa,outroeu",t-301.566.979-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Dia De Sorte,Mariana Nolasco,dia de sorte,,DIA DE SORTE,T-305.220.242-9,mariana nolasco,t-305.220.242-9,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Chama,"Gloria Groove,Kafé",chama,,CHAMA,T-303.013.981-8,"gloria groove,kafe",t-303.013.981-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sinais,"Ferrugem,Péricles,Sorriso Maroto",sinais,,SINAIS,T-039.662.232-4,"ferrugem,pericles,sorriso maroto",t-039.662.232-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Bandida,Melly,bandida,,BANDIDA,,melly,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Bandida,Melly,bandida,,BANDIDA,T-313.263.400-1,melly,t-313.263.400-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Domingo,Só Pra Contrariar,domingo,,DOMINGO,T-307.003.485-0,so pra contrariar,t-307.003.485-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Domingo,Só Pra Contrariar,domingo,,DOMINGO,T-301.991.455-3,so pra contrariar,t-301.991.455-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Me Gusta,"Anitta,Cardi B,Myke Towers",me gusta,,ME GUSTA,,"anitta,cardi b,myke towers",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sem Sentimento,Luan Santana,sem sentimento,,SEM SENTIMENTO,,luan santana,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sem Sentimento,Luan Santana,sem sentimento,,SEM SENTIMENTO,T-323.105.005-4,luan santana,t-323.105.005-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,T-306.509.964-7,lauana prado,t-306.509.964-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,T-039.751.632-3,lauana prado,t-039.751.632-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,,lauana prado,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,Lauana Prado,saudade,,SAUDADE,T-305.264.938-0,lauana prado,t-305.264.938-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Tik Tok,Kesha,tik tok,,TIK TOK,T-304.715.444-5,kesha,t-304.715.444-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sentadão,"Felipe Original,Js,Pedro Sampaio",sentadao,,SENTADÃO,T-303.014.916-3,"felipe original,js,pedro sampaio",t-303.014.916-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sentadão,"Felipe Original,Js,Pedro Sampaio",sentadao,,SENTADÃO,T-304.715.440-1,"felipe original,js,pedro sampaio",t-304.715.440-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sentadão,"Felipe Original,Js,Pedro Sampaio",sentadao,,SENTADÃO,T-325.955.974-1,"felipe original,js,pedro sampaio",t-325.955.974-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Idgaf,Dua Lipa,idgaf,,IDGAF,T-304.308.877-9,dua lipa,t-304.308.877-9,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Ferrugem,Luísa Sonza",saudade,,SAUDADE,T-306.509.964-7,"ferrugem,luisa sonza",t-306.509.964-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Ferrugem,Luísa Sonza",saudade,,SAUDADE,T-039.751.632-3,"ferrugem,luisa sonza",t-039.751.632-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Ferrugem,Luísa Sonza",saudade,,SAUDADE,,"ferrugem,luisa sonza",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Ferrugem,Luísa Sonza",saudade,,SAUDADE,T-305.264.938-0,"ferrugem,luisa sonza",t-305.264.938-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Paciência,"Alcione,Ferrugem",paciencia,,PACIENCIA,T-039.497.721-9,"alcione,ferrugem",t-039.497.721-9,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Paciência,"Alcione,Ferrugem",paciencia,,PACIÊNCIA,T-040.522.253-8,"alcione,ferrugem",t-040.522.253-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Ego,Beyoncé,ego,,EGO,T-932.207.168-1,beyonce,t-932.207.168-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Ela,"Ferrugem,Sorriso Maroto",ela,,ELA,T-322.696.235-8,"ferrugem,sorriso maroto",t-322.696.235-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Fome,"Amanda Coronha,Fp Do Trem Bala",fome,,FOME,T-313.795.616-8,"amanda coronha,fp do trem bala",t-313.795.616-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Noite Passada,Thais,noite passada,,NOITE PASSADA,T-301.099.939-6,thais,t-301.099.939-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Man Down,Rihanna,man down,,MAN DOWN,T-040.106.196-8,rihanna,t-040.106.196-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Amanhã,Guilherme Arantes,amanha,,AMANHÃ,T-307.004.953-1,guilherme arantes,t-307.004.953-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Máscara,Pitty,mascara,,MÁSCARA,,pitty,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Temporal,Pitty,temporal,,TEMPORAL,T-307.003.180-6,pitty,t-307.003.180-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Teto De Vidro,Pitty,teto de vidro,,TETO DE VIDRO,T-321.537.364-7,pitty,t-321.537.364-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Apreciação,Josyara,apreciacao,,APRECIACAO,T-040.035.348-1,josyara,t-040.035.348-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Gratidão,L7nnon,gratidao,,GRATIDÃO,T-305.217.523-8,l7nnon,t-305.217.523-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Perigo,Jade Baraldo,perigo,,PERIGO,T-301.572.557-8,jade baraldo,t-301.572.557-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Perigo,Jade Baraldo,perigo,,PERIGO,T-302.809.006-0,jade baraldo,t-302.809.006-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sampa,Caetano Veloso,sampa,,SAMPA,,caetano veloso,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Amanhecer,Bk,amanhecer,,AMANHECER,T-040.285.612-5,bk,t-040.285.612-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Penumbra,"Djonga,Rapaz Do Dread,Sarah Guedes",penumbra,,PENUMBRA,T-040.011.904-1,"djonga,rapaz do dread,sarah guedes",t-040.011.904-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Era Uma Vez,Gloria Groove,era uma vez,,ERA UMA VEZ,,gloria groove,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Imortal,Gloria Groove,imortal,,IMORTAL,T-307.118.165-8,gloria groove,t-307.118.165-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Cuidado,Tuyo,cuidado,,CUIDADO,T-317.794.225-1,tuyo,t-317.794.225-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Cuidado,Tuyo,cuidado,,CUIDADO,,tuyo,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Samurai,Thiaguinho,samurai,,SAMURAI,T-300.960.761-4,thiaguinho,t-300.960.761-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Se,Thiaguinho,se,,SE,T-306.925.949-6,thiaguinho,t-306.925.949-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Selvagem,Biquini Cavadão,selvagem,,SELVAGEM,T-304.714.892-1,biquini cavadao,t-304.714.892-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
5 Minutos,"Ebony,Larinhx",5 minutos,,5 MINUTOS,T-306.925.953-2,"ebony,larinhx",t-306.925.953-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Carolina,Seu Jorge,carolina,,CAROLINA,,seu jorge,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sem Filtro,Iza,sem filtro,,SEM FILTRO,T-335.572.263-9,iza,t-335.572.263-9,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Jogo Da Vida,Potyguara Bardo,jogo da vida,,JOGO DA VIDA,T-306.795.376-4,potyguara bardo,t-306.795.376-4,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Escuta,Malia,escuta,,ESCUTA,T-042.615.527-2,malia,t-042.615.527-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Recomeçar,Tim Bernardes,recomecar,,RECOMECAR,T-039.311.437-8,tim bernardes,t-039.311.437-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Recomeçar,Tim Bernardes,recomecar,,RECOMEÇAR,T-308.840.890-2,tim bernardes,t-308.840.890-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Recomeçar,Tim Bernardes,recomecar,,RECOMEÇAR,T-316.010.042-1,tim bernardes,t-316.010.042-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Recomeçar,Tim Bernardes,recomecar,,RECOMEÇAR,,tim bernardes,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Talvez,Tim Bernardes,talvez,,TALVEZ,T-039.758.808-7,tim bernardes,t-039.758.808-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Talvez,Tim Bernardes,talvez,,TALVEZ,T-040.081.810-1,tim bernardes,t-040.081.810-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sonhos,Jonathan Ferrer,sonhos,,SONHOS,,jonathan ferrer,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Talvez,Saulo Fernandes,talvez,,TALVEZ,T-039.758.808-7,saulo fernandes,t-039.758.808-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Talvez,Saulo Fernandes,talvez,,TALVEZ,T-040.081.810-1,saulo fernandes,t-040.081.810-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Karol Conká,Larissa Luz",saudade,,SAUDADE,T-306.509.964-7,"karol conka,larissa luz",t-306.509.964-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Karol Conká,Larissa Luz",saudade,,SAUDADE,T-039.751.632-3,"karol conka,larissa luz",t-039.751.632-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Karol Conká,Larissa Luz",saudade,,SAUDADE,,"karol conka,larissa luz",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Saudade,"Karol Conká,Larissa Luz",saudade,,SAUDADE,T-305.264.938-0,"karol conka,larissa luz",t-305.264.938-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
O Vento,Los Hermanos,o vento,,O VENTO,T-039.311.309-1,los hermanos,t-039.311.309-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Feliz,Gonzaguinha,feliz,,FELIZ,T-042.032.139-6,gonzaguinha,t-042.032.139-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Mulher Rendeira,Daniela Mercury,mulher rendeira,,MULHER RENDEIRA,T-039.167.658-6,daniela mercury,t-039.167.658-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Nobre Vagabundo,"Banda Lady Night,Daniela Mercury",nobre vagabundo,,NOBRE VAGABUNDO,T-300.975.560-2,"banda lady night,daniela mercury",t-300.975.560-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Brisa,"Andy Gercker,Evelyn Castro,Roberta Rodrigues,Rodrigo Sant'anna",brisa,,BRISA,T-315.799.145-8,"andy gercker,evelyn castro,roberta rodrigues,rodrigo sant'anna",t-315.799.145-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Brisa,"Andy Gercker,Evelyn Castro,Roberta Rodrigues,Rodrigo Sant'anna",brisa,,BRISA,T-316.180.981-6,"andy gercker,evelyn castro,roberta rodrigues,rodrigo sant'anna",t-316.180.981-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Brisa,"Andy Gercker,Evelyn Castro,Roberta Rodrigues,Rodrigo Sant'anna",brisa,,BRISA,T-326.766.166-1,"andy gercker,evelyn castro,roberta rodrigues,rodrigo sant'anna",t-326.766.166-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
O Corre,"Jup Do Bairro,Pabllo Vittar",o corre,,O CORRE,T-930.846.233-1,"jup do bairro,pabllo vittar",t-930.846.233-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Rajadão,Pabllo Vittar,rajadao,,RAJADÃO,T-306.926.960-5,pabllo vittar,t-306.926.960-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Na Ponta Do Pé,Inspirasom,na ponta do pe,,NA PONTA DO PE,T-305.264.223-2,inspirasom,t-305.264.223-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Até O Céu,"Anitta,Mc Cabelinho",ate o ceu,,ATÉ O CÉU,T-333.819.469-3,"anitta,mc cabelinho",t-333.819.469-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Beijinho No Ombro,"Andy Gercker,Valesca Popozuda",beijinho no ombro,,BEIJINHO NO OMBRO,T-311.569.064-3,"andy gercker,valesca popozuda",t-311.569.064-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sentadinha,Léo Santana,sentadinha,,SENTADINHA,T-306.792.989-5,leo santana,t-306.792.989-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sentadinha,Léo Santana,sentadinha,,SENTADINHA,T-308.506.890-8,leo santana,t-308.506.890-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Socadona,Elenco O Dono Do Lar,socadona,,SOCADONA,T-305.217.548-7,elenco o dono do lar,t-305.217.548-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Socadona,Elenco O Dono Do Lar,socadona,,SOCADONA,,elenco o dono do lar,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Amigo,Banda Lady Night,amigo,,AMIGO,,banda lady night,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sampa,"Tuca Tqs,Caetano Veloso",sampa,,SAMPA,,"tuca tqs,caetano veloso",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Mantra,Nando Reis,mantra,,MANTRA,T-301.577.149-6,nando reis,t-301.577.149-6,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Outdoor,"Inspirasom,Rodrigo Sant'anna",outdoor,,OUTDOOR,T-301.719.331-2,"inspirasom,rodrigo sant'anna",t-301.719.331-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Amigo,"Erasmo Carlos,Roberto Carlos",amigo,,AMIGO,,"erasmo carlos,roberto carlos",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sampa,Tuca Tqs,sampa,,SAMPA,,tuca tqs,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Granada,Andrea Bocelli,granada,,GRANADA,T-040.348.474-1,andrea bocelli,t-040.348.474-1,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Vagabundo,Sebastián Yatra,vagabundo,,VAGABUNDO,T-303.761.712-8,sebastian yatra,t-303.761.712-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Vagabundo,Sebastián Yatra,vagabundo,,VAGABUNDO,,sebastian yatra,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Coração Blindado,Inspirasom,coracao blindado,,CORACAO BLINDADO,T-040.317.980-5,inspirasom,t-040.317.980-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Malandramente,Dennis,malandramente,,MALANDRAMENTE,T-308.115.009-2,dennis,t-308.115.009-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Por Enquanto,Cássia Eller,por enquanto,,POR ENQUANTO,,cassia eller,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Pegando Fogo,Marcus Majella,pegando fogo,,PEGANDO FOGO,T-305.213.998-3,marcus majella,t-305.213.998-3,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Psicose,Eclipse Soul,psicose,,PSICOSE,T-312.553.380-0,eclipse soul,t-312.553.380-0,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Xerecard,Rodrigo Sant'anna,xerecard,,XERECARD,T-305.213.989-2,rodrigo sant'anna,t-305.213.989-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Imortal,Rafael Portugal,imortal,,IMORTAL,T-307.118.165-8,rafael portugal,t-307.118.165-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Mulheres,Talita Werneck,mulheres,,MULHERES,T-330.488.001-7,talita werneck,t-330.488.001-7,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Mãe,Lexa,mae,,MÃE,T-306.800.395-8,lexa,t-306.800.395-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Mãe,Lexa,mae,,MÃE,,lexa,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Mistério,Ivete Sangalo,misterio,,MISTERIO,T-040.150.639-5,ivete sangalo,t-040.150.639-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Sampa,Talita Werneck,sampa,,SAMPA,,talita werneck,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Ghost,Galileo Galilei,ghost,,GHOST,,galileo galilei,,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Intro,"Xx, The",intro,,INTRO,T-301.569.273-2,"xx, the",t-301.569.273-2,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Intro,"Xx, The",intro,,INTRO,T-304.306.407-5,"xx, the",t-304.306.407-5,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Intro,"Xx, The",intro,,INTRO,T-309.423.419-8,"xx, the",t-309.423.419-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Intro,"Xx, The",intro,,INTRO,T-311.595.435-9,"xx, the",t-311.595.435-9,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Intro,"Xx, The",intro,,INTRO,,"xx, the",,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
Intro,"Xx, The",intro,,INTRO,T-317.818.173-8,"xx, the",t-317.818.173-8,Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023.xlsx
